162 ms ; init
6392148 ms ; Button pressed (while motor running)
6392467 ms ; Motor stopped - Micro switch triggered
6393239 ms ; Button pressed (no action triggered)
6394733 ms ; Button pressed (no action triggered)
6395867 ms ; Button pressed (no action triggered)
6396288 ms ; Button pressed (no action triggered)
6396523 ms ; Button pressed (no action triggered)
6397814 ms ; Button pressed (no action triggered)
6398056 ms ; Button pressed (no action triggered)
6398371 ms ; Button pressed (no action triggered)
6398597 ms ; Button pressed (no action triggered)
6398881 ms ; Button pressed (no action triggered)
6399183 ms ; Button pressed (no action triggered)
6399453 ms ; Button pressed (no action triggered)
6399756 ms ; Button pressed (no action triggered)
6400061 ms ; Button pressed (no action triggered)
6400362 ms ; Button pressed (no action triggered)
6400651 ms ; Button pressed (no action triggered)
6400931 ms ; Button pressed (no action triggered)
6401213 ms ; Button pressed (no action triggered)
6401480 ms ; Button pressed (no action triggered)
6401764 ms ; Button pressed (no action triggered)
6401969 ms ; Button pressed (no action triggered)
6402207 ms ; Button pressed (no action triggered)
6402457 ms ; Button pressed (no action triggered)
6402711 ms ; Button pressed (no action triggered)
6402953 ms ; Button pressed (no action triggered)
6403205 ms ; Button pressed (no action triggered)
6403453 ms ; Button pressed (no action triggered)
6403728 ms ; Button pressed (no action triggered)
6403992 ms ; Button pressed (no action triggered)
6404363 ms ; Button pressed (no action triggered)
6406196 ms ; Button pressed (no action triggered)
6408216 ms ; Button pressed (no action triggered)
6408848 ms ; Button pressed (no action triggered)
6409506 ms ; Button pressed (no action triggered)
6410028 ms ; Button pressed (no action triggered)
6410492 ms ; Button pressed (no action triggered)
6411594 ms ; Button pressed (no action triggered)
6413604 ms ; Button pressed (no action triggered)
6415097 ms ; Button pressed (no action triggered)
6442645 ms ; Button pressed - Motor activated
6445116 ms ; Button pressed (while motor running)
6446696 ms ; Motor stopped - Micro switch triggered
6450731 ms ; Button pressed (no action triggered)
6451136 ms ; Button pressed (no action triggered)
6451489 ms ; Button pressed (no action triggered)
6451762 ms ; Button pressed (no action triggered)
6452017 ms ; Button pressed (no action triggered)
6452354 ms ; Button pressed (no action triggered)
6452672 ms ; Button pressed (no action triggered)
6452952 ms ; Button pressed (no action triggered)
6453251 ms ; Button pressed (no action triggered)
6453533 ms ; Button pressed (no action triggered)
6453740 ms ; Button pressed (no action triggered)
6454085 ms ; Button pressed (no action triggered)
6454364 ms ; Button pressed (no action triggered)
6454634 ms ; Button pressed (no action triggered)
6454876 ms ; Button pressed (no action triggered)
6455135 ms ; Button pressed (no action triggered)
6457748 ms ; Button pressed (no action triggered)
6458308 ms ; Button pressed (no action triggered)
6468601 ms ; Button pressed (no action triggered)
6469994 ms ; Button pressed (no action triggered)
6470398 ms ; Button pressed (no action triggered)
6470873 ms ; Button pressed (no action triggered)
6620250 ms ; Button pressed - Motor activated
6623691 ms ; Button pressed (while motor running)
6624279 ms ; Motor stopped - Micro switch triggered
6624409 ms ; Button pressed (no action triggered)
6627792 ms ; Button pressed (no action triggered)
6628250 ms ; Button pressed (no action triggered)
6628455 ms ; Button pressed (no action triggered)
6628741 ms ; Button pressed (no action triggered)
6629231 ms ; Button pressed (no action triggered)
6629547 ms ; Button pressed (no action triggered)
6630127 ms ; Button pressed (no action triggered)
6649352 ms ; Button pressed (no action triggered)
6649602 ms ; Button pressed (no action triggered)
6649857 ms ; Button pressed (no action triggered)
6650164 ms ; Button pressed (no action triggered)
6650438 ms ; Button pressed (no action triggered)
6651362 ms ; Button pressed (no action triggered)
6651784 ms ; Button pressed (no action triggered)
6683421 ms ; Button pressed - Motor activated
6684515 ms ; Button pressed (while motor running)
6685464 ms ; Button pressed (while motor running)
6686759 ms ; Button pressed (while motor running)
6687210 ms ; Button pressed (while motor running)
6687447 ms ; Motor stopped - Micro switch triggered
6695564 ms ; Button pressed (no action triggered)
6697890 ms ; Button pressed (no action triggered)
6698395 ms ; Button pressed (no action triggered)
6698914 ms ; Button pressed (no action triggered)
6699126 ms ; Button pressed (no action triggered)
6699371 ms ; Button pressed (no action triggered)
6799143 ms ; Button pressed - Motor activated
6803195 ms ; Motor stopped - Micro switch triggered
6804155 ms ; Button pressed (no action triggered)
6804567 ms ; Button pressed (no action triggered)
6808732 ms ; Button pressed (no action triggered)
6809548 ms ; Button pressed (no action triggered)
6809882 ms ; Button pressed (no action triggered)
6810292 ms ; Button pressed (no action triggered)
6842869 ms ; Button pressed - Motor activated
6844298 ms ; Button pressed (while motor running)
6844675 ms ; Button pressed (while motor running)
6846004 ms ; Button pressed (while motor running)
6846614 ms ; Button pressed (while motor running)
6846879 ms ; Motor stopped - Micro switch triggered
6852434 ms ; Button pressed (no action triggered)
6858436 ms ; Button pressed (no action triggered)
6862185 ms ; Button pressed (no action triggered)
6862518 ms ; Button pressed (no action triggered)
6862815 ms ; Button pressed (no action triggered)
6864328 ms ; Button pressed (no action triggered)
6880837 ms ; Button pressed - Motor activated
6884094 ms ; Button pressed (while motor running)
6884725 ms ; Button pressed (while motor running)
6884921 ms ; Motor stopped - Micro switch triggered
6885242 ms ; Button pressed (no action triggered)
6891870 ms ; Button pressed (no action triggered)
6892726 ms ; Button pressed (no action triggered)
6892950 ms ; Button pressed (no action triggered)
6893152 ms ; Button pressed (no action triggered)
6893361 ms ; Button pressed (no action triggered)
6893740 ms ; Button pressed (no action triggered)
6893969 ms ; Button pressed (no action triggered)
6894170 ms ; Button pressed (no action triggered)
6894306 ms ; Button pressed (no action triggered)
6894539 ms ; Button pressed (no action triggered)
6894788 ms ; Button pressed (no action triggered)
6895056 ms ; Button pressed (no action triggered)
6895887 ms ; Button pressed (no action triggered)
6896291 ms ; Button pressed (no action triggered)
6896875 ms ; Button pressed (no action triggered)
6931176 ms ; Button pressed - Motor activated
6932315 ms ; Button pressed (while motor running)
6932497 ms ; Button pressed (while motor running)
6932704 ms ; Button pressed (while motor running)
6932903 ms ; Button pressed (while motor running)
6933303 ms ; Button pressed (while motor running)
6933506 ms ; Button pressed (while motor running)
6933730 ms ; Button pressed (while motor running)
6934071 ms ; Button pressed (while motor running)
6934244 ms ; Button pressed (while motor running)
6935235 ms ; Motor stopped - Micro switch triggered
6984088 ms ; Button pressed - Motor activated
6988140 ms ; Motor stopped - Micro switch triggered
6989559 ms ; Button pressed (no action triggered)
6990910 ms ; Button pressed (no action triggered)
6993085 ms ; Button pressed (no action triggered)
6993554 ms ; Button pressed (no action triggered)
6993822 ms ; Button pressed (no action triggered)
6994170 ms ; Button pressed (no action triggered)
6999914 ms ; Button pressed (no action triggered)
7000463 ms ; Button pressed (no action triggered)
7000892 ms ; Button pressed (no action triggered)
7001116 ms ; Button pressed (no action triggered)
7001357 ms ; Button pressed (no action triggered)
7001618 ms ; Button pressed (no action triggered)
7001888 ms ; Button pressed (no action triggered)
7002163 ms ; Button pressed (no action triggered)
7002396 ms ; Button pressed (no action triggered)
7002632 ms ; Button pressed (no action triggered)
7002869 ms ; Button pressed (no action triggered)
7003180 ms ; Button pressed (no action triggered)
7003467 ms ; Button pressed (no action triggered)
7004572 ms ; Button pressed (no action triggered)
7005253 ms ; Button pressed (no action triggered)
7005977 ms ; Button pressed (no action triggered)
7006449 ms ; Button pressed (no action triggered)
7006897 ms ; Button pressed (no action triggered)
7007199 ms ; Button pressed (no action triggered)
7007444 ms ; Button pressed (no action triggered)
7007681 ms ; Button pressed (no action triggered)
7007949 ms ; Button pressed (no action triggered)
7008240 ms ; Button pressed (no action triggered)
7008580 ms ; Button pressed (no action triggered)
7008974 ms ; Button pressed (no action triggered)
7010201 ms ; Button pressed (no action triggered)
7010571 ms ; Button pressed (no action triggered)
7010847 ms ; Button pressed (no action triggered)
7011155 ms ; Button pressed (no action triggered)
7011447 ms ; Button pressed (no action triggered)
7011736 ms ; Button pressed (no action triggered)
7012021 ms ; Button pressed (no action triggered)
7012286 ms ; Button pressed (no action triggered)
7014745 ms ; Button pressed (no action triggered)
7015800 ms ; Button pressed (no action triggered)
7016486 ms ; Button pressed (no action triggered)
7017267 ms ; Button pressed (no action triggered)
7017679 ms ; Button pressed (no action triggered)
7018106 ms ; Button pressed (no action triggered)
7021252 ms ; Button pressed - Motor activated
7023503 ms ; Button pressed (while motor running)
7023772 ms ; Button pressed (while motor running)
7024697 ms ; Button pressed (while motor running)
7025265 ms ; Motor stopped - Micro switch triggered
7026997 ms ; Button pressed (no action triggered)
7053778 ms ; Button pressed (no action triggered)
7054669 ms ; Button pressed (no action triggered)
7055304 ms ; Button pressed - Motor activated
7059358 ms ; Motor stopped - Micro switch triggered
7059395 ms ; Button pressed (no action triggered)
7060216 ms ; Button pressed (no action triggered)
7060456 ms ; Button pressed (no action triggered)
7060666 ms ; Button pressed (no action triggered)
7060839 ms ; Button pressed (no action triggered)
7061057 ms ; Button pressed (no action triggered)
7061433 ms ; Button pressed (no action triggered)
7061670 ms ; Button pressed (no action triggered)
7062234 ms ; Button pressed (no action triggered)
7062421 ms ; Button pressed (no action triggered)
7062649 ms ; Button pressed (no action triggered)
7070350 ms ; Button pressed (no action triggered)
7071348 ms ; Button pressed (no action triggered)
7071856 ms ; Button pressed (no action triggered)
7072082 ms ; Button pressed (no action triggered)
7072832 ms ; Button pressed (no action triggered)
7093201 ms ; Button pressed - Motor activated
7095736 ms ; Button pressed (while motor running)
7096895 ms ; Button pressed (while motor running)
7097194 ms ; Motor stopped - Micro switch triggered
7105190 ms ; Button pressed (no action triggered)
7105590 ms ; Button pressed (no action triggered)
7105944 ms ; Button pressed (no action triggered)
7106302 ms ; Button pressed (no action triggered)
7113915 ms ; Button pressed (no action triggered)
7114201 ms ; Button pressed (no action triggered)
7114470 ms ; Button pressed (no action triggered)
7114808 ms ; Button pressed (no action triggered)
7115131 ms ; Button pressed (no action triggered)
7115959 ms ; Button pressed (no action triggered)
7116363 ms ; Button pressed (no action triggered)
7116810 ms ; Button pressed (no action triggered)
7117560 ms ; Button pressed (no action triggered)
