258 ms ; Init
3542369 ms ; Button pressed (no action triggered)
3548627 ms ; Button pressed - Motor activated
3552669 ms ; Motor stopped - Micro switch triggered
3648122 ms ; Button pressed - Motor activated
3649307 ms ; Button pressed (while motor running)
3649524 ms ; Button pressed (while motor running)
3649728 ms ; Button pressed (while motor running)
3650252 ms ; Button pressed (while motor running)
3650500 ms ; Button pressed (while motor running)
3652211 ms ; Motor stopped - Micro switch triggered
3653820 ms ; Button pressed (no action triggered)
3655057 ms ; Button pressed (no action triggered)
3655309 ms ; Button pressed (no action triggered)
3655544 ms ; Button pressed (no action triggered)
3655755 ms ; Button pressed (no action triggered)
3656022 ms ; Button pressed (no action triggered)
3656240 ms ; Button pressed (no action triggered)
3656459 ms ; Button pressed (no action triggered)
3656742 ms ; Button pressed (no action triggered)
3656982 ms ; Button pressed (no action triggered)
3657191 ms ; Button pressed (no action triggered)
3657384 ms ; Button pressed (no action triggered)
3662189 ms ; Button pressed (no action triggered)
3662408 ms ; Button pressed (no action triggered)
3662588 ms ; Button pressed (no action triggered)
3662800 ms ; Button pressed (no action triggered)
3663009 ms ; Button pressed (no action triggered)
3663200 ms ; Button pressed (no action triggered)
3663397 ms ; Button pressed (no action triggered)
3663861 ms ; Button pressed (no action triggered)
3664063 ms ; Button pressed (no action triggered)
3664282 ms ; Button pressed (no action triggered)
3664491 ms ; Button pressed (no action triggered)
3664680 ms ; Button pressed (no action triggered)
3664898 ms ; Button pressed (no action triggered)
3665127 ms ; Button pressed (no action triggered)
3665338 ms ; Button pressed (no action triggered)
3665580 ms ; Button pressed (no action triggered)
3665806 ms ; Button pressed (no action triggered)
3666016 ms ; Button pressed (no action triggered)
3666294 ms ; Button pressed (no action triggered)
3666439 ms ; Button pressed (no action triggered)
3666527 ms ; Button pressed (no action triggered)
3677169 ms ; Button pressed (no action triggered)
3677602 ms ; Button pressed (no action triggered)
3677837 ms ; Button pressed (no action triggered)
3678231 ms ; Button pressed (no action triggered)
3678399 ms ; Button pressed (no action triggered)
3678589 ms ; Button pressed (no action triggered)
3678776 ms ; Button pressed (no action triggered)
3678911 ms ; Button pressed (no action triggered)
3679007 ms ; Button pressed (no action triggered)
3679170 ms ; Button pressed (no action triggered)
3679388 ms ; Button pressed (no action triggered)
3679739 ms ; Button pressed (no action triggered)
3680196 ms ; Button pressed (no action triggered)
3680748 ms ; Button pressed (no action triggered)
3680961 ms ; Button pressed (no action triggered)
3681089 ms ; Button pressed (no action triggered)
3681200 ms ; Button pressed (no action triggered)
3697074 ms ; Button pressed - Motor activated
3698298 ms ; Button pressed (while motor running)
3698460 ms ; Button pressed (while motor running)
3698544 ms ; Button pressed (while motor running)
3701121 ms ; Motor stopped - Micro switch triggered
3716968 ms ; Button pressed (no action triggered)
3717207 ms ; Button pressed (no action triggered)
3717515 ms ; Button pressed (no action triggered)
3717766 ms ; Button pressed (no action triggered)
3718033 ms ; Button pressed (no action triggered)
3720019 ms ; Button pressed (no action triggered)
3720455 ms ; Button pressed (no action triggered)
3720674 ms ; Button pressed (no action triggered)
3720810 ms ; Button pressed (no action triggered)
3720913 ms ; Button pressed (no action triggered)
3721001 ms ; Button pressed (no action triggered)
3721121 ms ; Button pressed (no action triggered)
3721255 ms ; Button pressed (no action triggered)
3721465 ms ; Button pressed (no action triggered)
3723546 ms ; Button pressed (no action triggered)
3729552 ms ; Button pressed (no action triggered)
3729772 ms ; Button pressed (no action triggered)
3729934 ms ; Button pressed (no action triggered)
3731290 ms ; Button pressed - Motor activated
3732387 ms ; Button pressed (while motor running)
3735370 ms ; Motor stopped - Micro switch triggered
3743752 ms ; Button pressed (no action triggered)
3743936 ms ; Button pressed (no action triggered)
3744770 ms ; Button pressed (no action triggered)
3745030 ms ; Button pressed (no action triggered)
3745262 ms ; Button pressed (no action triggered)
3745491 ms ; Button pressed (no action triggered)
3745700 ms ; Button pressed (no action triggered)
3746530 ms ; Button pressed (no action triggered)
3746764 ms ; Button pressed (no action triggered)
3746891 ms ; Button pressed (no action triggered)
3746979 ms ; Button pressed (no action triggered)
3747155 ms ; Button pressed (no action triggered)
3747793 ms ; Button pressed (no action triggered)
3747953 ms ; Button pressed (no action triggered)
3748041 ms ; Button pressed (no action triggered)
3748612 ms ; Button pressed (no action triggered)
3748971 ms ; Button pressed (no action triggered)
3749257 ms ; Button pressed (no action triggered)
3749420 ms ; Button pressed (no action triggered)
3749701 ms ; Button pressed (no action triggered)
3749966 ms ; Button pressed (no action triggered)
3750234 ms ; Button pressed (no action triggered)
3750495 ms ; Button pressed (no action triggered)
3750754 ms ; Button pressed (no action triggered)
3750979 ms ; Button pressed (no action triggered)
3751204 ms ; Button pressed (no action triggered)
3751330 ms ; Button pressed (no action triggered)
3751431 ms ; Button pressed (no action triggered)
3751704 ms ; Button pressed (no action triggered)
3752002 ms ; Button pressed (no action triggered)
3752199 ms ; Button pressed (no action triggered)
3752630 ms ; Button pressed (no action triggered)
3752848 ms ; Button pressed (no action triggered)
3753782 ms ; Button pressed (no action triggered)
3764040 ms ; Button pressed (no action triggered)
3764563 ms ; Button pressed (no action triggered)
3764968 ms ; Button pressed (no action triggered)
3765528 ms ; Button pressed - Motor activated
3767410 ms ; Button pressed (while motor running)
3768636 ms ; Button pressed (while motor running)
3769569 ms ; Motor stopped - Micro switch triggered
3769773 ms ; Button pressed (no action triggered)
3770868 ms ; Button pressed (no action triggered)
3771414 ms ; Button pressed (no action triggered)
3771668 ms ; Button pressed (no action triggered)
3771972 ms ; Button pressed (no action triggered)
3772261 ms ; Button pressed (no action triggered)
3773353 ms ; Button pressed (no action triggered)
3774384 ms ; Button pressed (no action triggered)
3775325 ms ; Button pressed (no action triggered)
3775969 ms ; Button pressed (no action triggered)
3776942 ms ; Button pressed (no action triggered)
3777994 ms ; Button pressed (no action triggered)
3779003 ms ; Button pressed (no action triggered)
3779684 ms ; Button pressed (no action triggered)
3780023 ms ; Button pressed (no action triggered)
3780249 ms ; Button pressed (no action triggered)
3780424 ms ; Button pressed (no action triggered)
3780799 ms ; Button pressed (no action triggered)
3782315 ms ; Button pressed (no action triggered)
3783524 ms ; Button pressed (no action triggered)
3784092 ms ; Button pressed (no action triggered)
3784643 ms ; Button pressed (no action triggered)
3785103 ms ; Button pressed (no action triggered)
3785562 ms ; Button pressed (no action triggered)
3795060 ms ; Button pressed (no action triggered)
3795326 ms ; Button pressed (no action triggered)
3795594 ms ; Button pressed (no action triggered)
3795940 ms ; Button pressed (no action triggered)
3844340 ms ; Button pressed - Motor activated
3846127 ms ; Button pressed (while motor running)
3848402 ms ; Motor stopped - Micro switch triggered
3862508 ms ; Button pressed (no action triggered)
4029529 ms ; Button pressed - Motor activated
4031396 ms ; Button pressed (while motor running)
4033587 ms ; Motor stopped - Micro switch triggered
4042369 ms ; Button pressed (no action triggered)
4042635 ms ; Button pressed (no action triggered)
4042795 ms ; Button pressed (no action triggered)
4043543 ms ; Button pressed (no action triggered)
4044643 ms ; Button pressed (no action triggered)
4045140 ms ; Button pressed (no action triggered)
4045437 ms ; Button pressed (no action triggered)
4045693 ms ; Button pressed (no action triggered)
4046021 ms ; Button pressed (no action triggered)
4047839 ms ; Button pressed (no action triggered)
4048106 ms ; Button pressed (no action triggered)
4048324 ms ; Button pressed (no action triggered)
4048540 ms ; Button pressed (no action triggered)
4056915 ms ; Button pressed (no action triggered)
4058083 ms ; Button pressed (no action triggered)
4058659 ms ; Button pressed (no action triggered)
4061353 ms ; Button pressed (no action triggered)
4067491 ms ; Button pressed - Motor activated
4070306 ms ; Button pressed (while motor running)
4071215 ms ; Button pressed (while motor running)
4071543 ms ; Button pressed (while motor running)
4071562 ms ; Motor stopped - Micro switch triggered
4074365 ms ; Button pressed (no action triggered)
4074784 ms ; Button pressed (no action triggered)
4075043 ms ; Button pressed (no action triggered)
4075298 ms ; Button pressed (no action triggered)
4078148 ms ; Button pressed (no action triggered)
4078553 ms ; Button pressed (no action triggered)
4078754 ms ; Button pressed (no action triggered)
4078977 ms ; Button pressed (no action triggered)
4079202 ms ; Button pressed (no action triggered)
4079931 ms ; Button pressed (no action triggered)
4085160 ms ; Button pressed (no action triggered)
4085637 ms ; Button pressed (no action triggered)
4086248 ms ; Button pressed (no action triggered)
4086504 ms ; Button pressed (no action triggered)
4086773 ms ; Button pressed (no action triggered)
4089123 ms ; Button pressed (no action triggered)
4089476 ms ; Button pressed (no action triggered)
4090090 ms ; Button pressed (no action triggered)
4090750 ms ; Button pressed (no action triggered)
4091150 ms ; Button pressed (no action triggered)
4132822 ms ; Button pressed - Motor activated
4136870 ms ; Motor stopped - Micro switch triggered
4141455 ms ; Button pressed (no action triggered)
4151197 ms ; Button pressed (no action triggered)
4165792 ms ; Button pressed (no action triggered)
4169824 ms ; Button pressed - Motor activated
4173860 ms ; Motor stopped - Micro switch triggered
4208224 ms ; Button pressed - Motor activated
4212307 ms ; Motor stopped - Micro switch triggered
4275744 ms ; Button pressed - Motor activated
4279763 ms ; Motor stopped - Micro switch triggered
4292508 ms ; Button pressed (no action triggered)
4295463 ms ; Button pressed (no action triggered)
4295757 ms ; Button pressed (no action triggered)
4296292 ms ; Button pressed (no action triggered)
4296553 ms ; Button pressed (no action triggered)
4296921 ms ; Button pressed (no action triggered)
4297209 ms ; Button pressed (no action triggered)
4297498 ms ; Button pressed (no action triggered)
4298270 ms ; Button pressed (no action triggered)
4310047 ms ; Button pressed - Motor activated
4314126 ms ; Motor stopped - Micro switch triggered
4336489 ms ; Button pressed (no action triggered)
4337025 ms ; Button pressed (no action triggered)
4337690 ms ; Button pressed (no action triggered)
4339425 ms ; Button pressed (no action triggered)
4340164 ms ; Button pressed (no action triggered)
4340543 ms ; Button pressed (no action triggered)
4340888 ms ; Button pressed (no action triggered)
4346484 ms ; Button pressed - Motor activated
4347746 ms ; Button pressed (while motor running)
4348224 ms ; Button pressed (while motor running)
4348595 ms ; Button pressed (while motor running)
4348945 ms ; Button pressed (while motor running)
